psro_40c,psro
9.425223622,8.989954614
,8.607701357
,8.320312321
,8.387276984
,8.537946392
8.744420119,8.341239158
,8.529576351
9.022042662,8.543526997
,8.897879829
9.613560816,9.132254848
9.553571476,9.075055811
,8.94252207
,8.554687341
,8.25195294
,
,8.254743243
,
8.443079569,8.027343547
8.464006406,7.996651952
,8.210100135
,8.472376446
,8.483537657
,8.278459515
,7.883649462
,7.721819711
,7.872489119
,
,7.963169187
8.489118263,8.058036009
,7.954799146
8.590959541,8.140345169
8.607701357,8.143136339
,7.922711966
,7.657645351
,7.738559793
,7.746930701
,8.257532679
9.051339539,8.572823874
9.003906128,8.532365786
8.93833705,8.465401991
8.869977669,8.387276984
,8.228235801
,8.15987642
,8.15848257
,7.982700438
,8.515624837
9.171317351,8.691406102
,8.680245758
,8.561662664
,8.399832913
,8.286829556
,8.09151704
,8.510045099
8.916015495,8.433313943
,
,8.570032704
9.178292675,8.715123241
,8.643973558
,8.762555785
,8.687220214
9.104352688,8.631417629
,8.648157711
,8.715123241
,8.536551674
8.875558274,8.477957919
,8.540735827
9.252232661,8.790457945
9.089006457,8.631417629
,8.515624837
8.943917655,8.500279473
8.916015495,8.444475154
,8.426339487
8.818359237,8.378906076
,8.221261345
,9.197823926
9.676338723,9.181082977
,8.883928315
,8.860212043
,8.99972024
,8.879743295
,8.649553296
9.172712069,8.712332938
,8.595145429
,8.359374824
9.684709632,9.182477695
9.497767156,9.009485866
,8.950892111
9.458704653,8.97460925
,9.155970253
,8.987165179
,8.544921715
,8.494698868
8.941126485,8.52260016
,
,
,8.613281095
9.027623267,8.556082926
,8.749999857
,8.893693941
9.292689014,8.853235853
,8.687220214
,8.254743243
8.620256418,8.166852611
,8.182198842
,8.204520396
,
,8.571428289
,8.575614177
,
9.338727708,8.8853239
,8.907645455
,8.60351547
,8.42912979
,8.176618237
,8.200334509
8.663504809,8.221261345
,8.21149572
,8.46261082
8.867187366,8.39425144
9.150390515,8.692801687
9.333147102,8.875558274
9.267578024,8.805803309
,8.687220214
,8.359374824
,8.134765431
8.720702979,8.27706393
,7.94503352
,8.048270384
8.236607577,7.857142888
,7.826450425
8.496093586,8.024553244
,
,8.33286825
,8.180803257
,7.826450425
,7.6743863
,7.848772847
,
,7.834821333
8.331473532,7.893415088
8.341239158,7.872489119
,8.023157659
8.519810725,8.060826312
,7.921317248
,7.640903535
,7.688336946
,7.769252255
,8.039899475
8.776506431,8.302176655
,8.348214481
8.839286074,8.377511358
8.818359237,8.338448855
8.597935731,8.164062308
,
8.607701357,8.172433216
,7.88085916
,8.150110795
8.8490517,8.373326338
,8.443079569
8.889508921,8.423548317
8.812779499,8.357980107
,8.190568883
,7.938058197
,8.070591938
,8.182198842
,8.115234179
8.969029512,8.480748222
,8.751395442
,8.470982596
,8.595145429
,8.523995745
9.083426719,8.602120752
9.105748274,8.63978767
,8.623046721
,8.51841514
,8.504464494
,8.470982596
,8.51143895
8.955077999,8.472376446
8.893693941,8.426339487
8.94252207,8.496093586
8.977399553,8.508649514
,
,8.302176655
,8.201730094
,8.872767104
9.434989248,8.966239209
9.248046773,8.780692319
,8.869977669
9.549386455,9.084821437
9.534040224,9.055524559
9.22014548,8.759765482
,8.784876472
,8.646763861
,8.297990767
9.348493334,8.896484244
,8.790457945
9.363839565,8.874162689
,8.977399553
,9.255022096
,9.224329634
,8.790457945
,
,
,
,8.313336998
,8.384485814
,8.2798551
,8.529576351
9.174107654,8.702567313
9.210379855,8.769531108
,8.804407724
,8.465401991
8.692801687,8.257532679
,8.324498209
,
,8.355188937
,8.244977617
,8.205915114
,8.557477643
9.11969892,8.677454588
,8.936942332
,8.701171728
,8.551897038
8.702567313,8.278459515
,8.306360808
,8.46121697
,8.059430727
,8.140345169
,8.09430821
,8.39425144
,8.743024534
,8.790457945
,8.730468605
8.88113888,8.434709528
,8.229631386
8.677454588,8.232421689
,8.037109173
,7.864118211
,7.710658501
,7.564174114
,7.792968527
,8.166852611
,8.330077947
,8.238001427
,7.858538473
,7.659040069
,7.811105061
,7.974330397
,7.679966038
,7.707868198
,7.738559793
,7.960379751
,8.085937302
,7.890624786
,7.664620674
,7.693917552
,7.756696327
,7.954799146
,
,8.233817274
,8.27567008
,8.339843573
,8.193359186
,8.127790108
,8.182198842
,8.15150638
,8.272879777
,8.309151978
,8.448661042
8.911829608,8.451451344
,8.39425144
,8.292411029
,8.193359186
,8.39704261
,8.477957919
,8.349609199
,8.525390463
,8.536551674
,8.496093586
,8.581193915
,8.480748222
,8.568638854
,8.611886378
,8.5463173
,8.388671702
,
,8.360770409
,8.593749844
,8.561662664
,8.422154467
,
,8.430524508
8.768136391,8.366350147
,
,7.974330397
,8.861607628
,8.953683281
,8.758370765
9.222935783,8.741629816
,8.943917655
,8.893693941
,8.610490793
,8.581193915
,8.39425144
,8.282645403
,8.952287696
,8.853235853
,
,8.907645455
,9.12388394
,9.052734257
,8.529576351
,8.484933242
,
,
,8.417968579
8.897879829,8.42912979
,8.36914045
,8.564452966
,8.772321411
,8.791852663
9.179687392,8.726282717
,8.314732583
,8.173827934
,
,8.109654441
,8.380301661
8.747209554,8.321707906
,
,8.617466983
,8.783482622
,9.038782743
9.157365838,8.701171728
,8.510045099
,8.274274495
,8.249162638
,8.238001427
,8.062220162
,8.296595182
,8.225446366
8.920201383,8.459821385
,
9.345703031,8.8853239
,8.800223571
,8.473772031
,8.204520396
8.670480133,8.2798551
,7.904575432
,7.936663479
,7.75948663
,7.734374773
,7.897600976
,
,8.351004784
,8.218470175
,7.915736643
,7.624163453
,
,
,7.698102572
,7.799944718
,7.82366099
,7.963169187
8.542131412,8.102678251
,7.926897853
,7.703683178
8.069196353,7.614397828
,7.6381141
,8.023157659
,8.398437328
8.790457945,8.320312321
,8.388671702
,8.431920093
,
,
,
,7.748325419
,8.27567008
,
,8.498883888
8.957868301,8.464006406
,8.395647025
,8.194754771
,7.862723493
8.815568935,8.373326338
,8.324498209
,8.130579543
,8.698381425
9.444754874,8.964843624
,8.88113888
,8.645368275
,8.736048343
9.30943083,8.853235853
9.365234283,8.890904506
9.397321463,8.896484244
9.172712069,8.716517091
,
,8.687220214
9.257812399,8.798827986
,8.73186419
9.235490844,8.748605139
9.257812399,8.803013873
,8.749999857
,8.694196405
,
,8.364954562
,9.126673375
,9.242467035
,8.99832639
9.592633979,9.076451396
,9.30245464
,9.227120804
9.407087089,8.936942332
,8.931360859
,8.761161068
,8.378906076
,9.126673375
,9.122489222
,9.139230171
,9.27734365
,9.467076428
,9.412667694
,8.918805798
,8.850446417
9.263392137,8.812779499
,
,8.586774521
,
9.084821437,8.645368275
,8.860212043
,9.055524559
,9.052734257
9.48800153,9.026227682
,8.681640476
,8.500279473
8.899274546,8.465401991
,8.413782691
,8.596540146
9.027623267,8.577008895
8.995536087,8.563058249
9.361048395,8.872767104
9.493583003,9.001115825
9.635881502,9.160156141
,8.948102676
,8.738839513
,8.537946392
8.927176706,8.500279473
,8.60351547
,8.324498209
,8.459821385
,8.413782691
9.215959593,8.726282717
,9.054129842
,9.015067339
,9.015067339
9.12806896,8.681640476
8.957868301,8.48632796
,8.564452966
,8.2798551
,
8.355188937,7.958984166
,
,8.124999805
,
,8.607701357
,8.526786048
,8.09430821
,7.943637935
,8.03013385
,8.203124811
,7.896205391
,
8.46261082,8.04129506
8.713727656,8.239397012
8.807198894,8.357980107
,8.18359356
8.367745732,7.938058197
,7.9408485
,8.025948829
,8.263114151
,8.557477643
,8.501673324
9.06668577,8.597935731
,8.560267079
,8.468192293
8.842076377,8.385881399
,8.441685719
,8.176618237
,8.345423311
,
9.154576403,8.667688962
,8.666295112
9.061105165,8.628626459
9.030412702,8.564452966
,8.376115773
8.957868301,8.452845195
8.927176706,8.441685719
8.897879829,8.443079569
,8.630022044
,8.525390463
8.879743295,8.380301661
,8.723493282
8.939732635,8.479352637
,8.473772031
,8.399832913
8.701171728,8.218470175
,8.154296682
,8.182198842
,8.590959541
8.985770461,8.494698868
8.886718618,8.464006406
8.830915166,8.373326338
8.773716996,8.34402946
,8.21149572
,8.03013385
8.193359186,7.843192242
,
9.48800153,8.94252207
9.534040224,8.985770461
,
,8.844865812
9.24107145,8.811383914
9.09179676,8.657923337
,8.377511358
,8.289620726
,8.178013822
8.705357615,8.31194228
9.531249921,9.022042662
9.48800153,9.044364216
9.423828037,8.949498261
,8.150110795
,8.857421741
,8.762555785
,8.353795086
,8.256138828
,8.226841951
,
,8.565848551
9.05970958,8.63560265
9.097376498,8.611886378
9.107142124,8.646763861
9.140624889,8.769531108
,8.586774521
,8.399832913
,7.910156037
,7.147042073
8.244977617,7.834821333
,8.074776958
,8.687220214
8.931360859,8.458426667
,8.649553296
9.158761423,8.702567313
,8.833704601
,8.645368275
,8.321707906
,8.016183203
,7.981305721
,7.975725982
8.592355126,8.203124811
,8.374720188
,8.448661042
,8.482142072
,8.683036061
,8.780692319
,8.600725167
8.858817326,8.406808236
,8.140345169
,7.347935628
,8.067801635
,8.070591938
8.48632796,8.049665101
,7.90876132
,7.953403561
,8.053850122
,8.271484192
,8.113839461
,8.011998183
,7.184709858
,7.713448803
,7.681361623
,
,7.806919174
8.328683229,7.903180714
,7.979911003
8.505859211,8.180803257
,7.40373908
,7.893415088
,7.647879725
,7.548827882
,7.685546644
,8.04129506
,8.437499831
8.871373254,8.417968579
8.957868301,8.535156089
,8.515624837
,8.229631386
,7.451171624
,8.042688911
,7.985491608
,8.406808236
,8.515624837
9.09179676,8.673270435
,8.563058249
8.738839513,8.33286825
,8.246373202
,8.152901965
8.977399553,8.571428289
,8.595145429
,8.239397012
8.963448907,8.479352637
,8.632812347
9.05970958,8.583984218
,8.430524508
,8.455636365
,8.554687341
,8.586774521
,8.597935731
,8.532365786
8.913225193,8.440290134
,8.409598538
,8.321707906
8.874162689,8.413782691
8.828124863,8.356584522
8.796037683,8.341239158
8.805803309,8.373326338
,
9.310826415,8.793248248
,8.889508921
,8.656529486
,8.669084547
9.320592041,8.856027023
9.24107145,8.755579595
,8.590959541
9.148995797,8.683036061
,8.535156089
9.228515521,8.761161068
,8.840680792
,8.977399553
,8.867187366
8.921595233,8.457031082
8.929967009,8.464006406
9.00669643,8.571428289
,
,8.281249818
8.812779499,8.303571372
,8.51423012
,8.657923337
9.084821437,8.628626459
9.010881451,8.547712017
,8.198938924
,8.095702928
8.588170106,8.186383863
8.561662664,8.120813917
,8.575614177
9.082031134,8.611886378
9.193638906,8.736048343
,8.512834535
8.738839513,8.306360808
8.609095208,8.152901965
,8.184989145
,8.247767053
8.5825895,8.109654441
8.625837024,8.095702928
8.811383914,8.380301661
,8.625837024
,8.649553296
9.031808287,8.565848551
8.727678302,8.278459515
,8.060826312
8.504464494,8.087332887
,7.875278554
,8.014787618
8.530970201,8.088727604
,8.084542584
,7.691127249
,7.522321308
8.023157659,7.607421637
,
7.988281044,7.592075406
8.226841951,7.798549133
8.303571372,7.85993319
,7.686942229
,7.487444692
7.950614125,7.52511161
,7.513950399
8.479352637,8.006417578
8.443079569,8.044084496
8.510045099,8.056640424
8.512834535,8.046874798
8.356584522,7.901785996
8.378906076,7.938058197
8.359374824,7.926897853
,
,7.830636313
8.631417629,8.173827934
,8.172433216
,8.113839461
8.423548317,7.967355074
,
,7.917132228
8.433313943,7.953403561
,7.840401939
,8.630022044
,8.856027023
,8.687220214
9.12388394,8.656529486
,8.57979833
,8.5825895
,8.643973558
,8.479352637
,8.370536035
,8.249162638
9.1517861,8.715123241
,8.646763861
9.108537709,8.604911055
9.020647077,8.51841514
,8.489118263
,8.362165127
,8.317522018
,8.084542584
,
,9.195032756
,9.101562386
,9.017857641
,9.073661093
,8.980188988
,8.801618288
,8.554687341
,8.46121697
,8.366350147
,7.869698816
9.716796812,9.292689014
9.674944006,9.213170157
9.613560816,9.129464546
9.575892163,9.083426719
,9.058313995
9.373605191,8.920201383
8.950892111,8.493303283
8.842076377,8.385881399
8.698381425,8.295201331
,
,8.083146999
,8.804407724
9.296874902,8.782087037
,8.864397064
,8.956473584
,8.759765482
,8.653739184
,8.176618237
,8.060826312
,8.073381373
,8.025948829
,8.8853239
,8.759765482
,8.914620778
,9.05970958
,8.952287696
,8.832310751
8.964843624,8.557477643
,8.420758882
,8.152901965
,7.406529383
8.674665153,8.21149572
,7.663225957
,8.604911055
9.104352688,8.67187485
,8.844865812
,8.967633927
,8.800223571
9.104352688,8.628626459
,7.70228846
,8.258928264
8.5825895,8.196149488
,8.028739132
,8.164062308
,
,8.073381373
,8.21149572
,8.419364164
,8.342633875
,8.09849323
,7.992466064
,7.799944718
,7.798549133
,
,7.933872309
,8.021763809
,8.099888815
,8.363560712
8.631417629,8.129185693
,8.062220162
,7.882254745
,7.726004732
,7.738559793
8.390067287,7.981305721
8.984374876,8.521204575
,8.620256418
,8.618860833
,8.616071398
,8.437499831
,8.304966957
8.505859211,8.092912625
,8.088727604
8.843470227,8.376115773
,8.528180766
9.135045151,8.660714507
9.063895468,8.554687341
8.91741108,8.473772031
,8.39425144
,8.130579543
8.962053322,7.809710344
,8.574218592
8.830915166,8.380301661
,8.544921715
,8.663504809
9.079240831,8.611886378
8.918805798,8.434709528
8.97460925,8.510045099
,8.568638854
9.087610872,8.620256418
,8.564452966
,8.528180766
,8.374720188
,8.292411029
,8.526786048
8.988560764,8.51143895
8.927176706,8.42912979
8.8853239,8.445870739
,8.297990767
,8.325892059
8.722098564,8.288225141
,8.016183203
9.323381477,8.835100186
9.471261449,8.936942332
9.312220266,8.808593612
,8.762555785
,8.830915166
,8.670480133
,8.565848551
9.030412702,8.595145429
,8.434709528
8.477957919,8.052454537
9.383370817,8.88253273
9.331751517,8.837890489
9.355468657,8.837890489
,8.879743295
9.467076428,8.994140502
,8.819754822
8.839286074,8.390067287
8.828124863,8.381696379
,8.45424078
,
8.786272057,8.321707906
8.969029512,8.470982596
8.943917655,8.452845195
,8.61467668
9.17689709,8.705357615
,8.662109224
8.920201383,8.479352637
,8.137555733
8.493303283,8.058036009
8.521204575,8.106864138
8.498883888,8.053850122
,8.324498209
8.809989197,8.328683229
8.878348577,8.39425144
,8.624442306
9.157365838,8.683036061
9.132254848,8.674665153
8.897879829,8.466796708
,8.258928264
,8.168248196
8.597935731,8.176618237
,8.21568074
8.413782691,7.956194731
8.662109224,8.201730094
,8.208704549
,8.543526997
9.161551726,8.694196405
9.080636416,8.628626459
8.962053322,8.517020422
,8.291015444
8.525390463,8.084542584
8.585379803,8.155692267
,7.890624786
,
,7.643694705
,7.589285971
8.352399501,7.875278554
,8.187779448
8.581193915,8.12639539
,8.062220162
,7.709262916
,7.536272821
,7.590680688
,7.698102572
,7.515345984
8.122209502,7.663225957
,7.745535983
,7.952008843
,7.995257234
,7.751116589
,7.519531005
7.928292571,7.52511161
,7.48883941
,7.703683178
,8.169642046
,8.18359356
8.677454588,8.196149488
,8.190568883
,8.021763809
8.431920093,7.985491608
,7.946429105
,
8.378906076,7.922711966
8.727678302,8.264508869
,8.296595182
8.726282717,8.27567008
8.583984218,8.173827934
,8.052454537
,7.798549133
,8.006417578
,8.059430727
,7.935267894
,8.592355126
9.105748274,8.643973558
9.077845246,8.607701357
9.155970253,8.676060738
,8.504464494
,8.433313943
,8.46261082
,8.443079569
8.755579595,8.31194228
8.736048343,8.309151978
,8.690011384
9.042968631,8.645368275
8.985770461,8.575614177
,8.445870739
8.903459567,8.459821385
8.840680792,8.356584522
8.595145429,8.176618237
,8.090123189
,
9.673548421,9.202008947
,9.211774572
9.542411132,9.070870791
9.476842054,9.005301713
9.513114255,9.058313995
,8.168248196
,8.607701357
,8.476562334
8.744420119,8.355188937
,8.726282717
,9.264787722
9.739118366,9.287109276
9.66517838,9.197823926
,9.105748274
9.549386455,9.104352688
,8.929967009
8.939732635,8.519810725
,8.469587011
,8.438895416
,
,8.846261397
9.348493334,8.872767104
,8.871373254
9.368024585,8.987165179
,8.91741108
9.108537709,8.688615799
8.892298356,8.521204575
,8.131975128
,8.263114151
8.505859211,8.143136339
,8.278459515
,8.994140502
9.146204627,8.787667642
9.338727708,8.829520448
9.468470279,9.063895468
,9.020647077
,8.815568935
,8.588170106
,8.317522018
,8.424943902
,8.233817274
,8.484933242
,8.687220214
,8.691406102
,8.73186419
,8.964843624
,9.065290185
9.278739235,8.837890489
9.165735879,8.801618288
8.8853239,8.46121697
,8.470982596
8.662109224,8.338448855
8.590959541,8.186383863
8.673270435,8.304966957
,8.162667591
8.550501453,8.196149488
8.807198894,8.413782691
,8.5463173
,7.734374773
,7.61021194
,8.112443876
,7.23632829
,7.893415088
,8.194754771
,8.045480081
8.575614177,8.137555733
,8.302176655
8.868582951,8.479352637
,8.384485814
,7.487444692
,7.893415088
8.180803257,7.802734153
,7.75948663
8.669084547,8.296595182
9.054129842,8.632812347
9.143415192,8.69559199
,8.796037683
9.114118314,8.663504809
8.920201383,8.532365786
8.75697518,8.385881399
,8.309151978
,8.309151978
9.00669643,8.533761371
9.192243321,8.75697518
9.217355178,8.751395442
9.133649566,8.705357615
,8.519810725
8.8490517,8.46261082
,8.250558223
9.199218644,8.709542636
,8.747209554
,8.636998235
,8.491907698
9.047154519,8.57979833
8.896484244,8.447265457
,8.498883888
8.971818948,8.482142072
9.033203005,8.539341977
8.991350199,8.540735827
,8.501673324
8.830915166,8.405412651
,8.249162638
,8.482142072
,8.563058249
8.963448907,8.491907698
8.857421741,8.383091964
,8.39285759
8.790457945,8.325892059
,8.345423311
8.673270435,8.203124811
,
,
9.482421792,8.985770461
9.344308313,8.843470227
9.328962082,8.822545125
,8.922990818
,8.8490517
,8.60351547
9.069475206,8.600725167
,8.377511358
,8.291015444
,8.976004835
9.380579646,8.889508921
9.401506483,8.899274546
,9.027623267
,9.070870791
,8.988560764
9.009485866,8.5463173
8.895089526,8.46121697
,
,
,8.493303283
,8.510045099
8.888114203,8.427734205
,8.617466983
,8.719308262
9.100167668,8.653739184
8.995536087,8.533761371
8.793248248,8.339843573
8.554687341,8.138951319
,8.080357564
,8.000836972
,8.558873228
,8.351004784
8.864397064,8.371930753
,8.670480133
,
,8.93833705
9.09179676,8.645368275
8.893693941,8.457031082
8.63978767,8.221261345
8.568638854,8.161272005
8.574218592,8.197545073
8.678850173,8.249162638
8.851842002,8.349609199
,8.257532679
9.075055811,8.592355126
9.331751517,8.867187366
9.280133953,8.811383914
,8.744420119
8.960657737,8.496093586
8.611886378,8.194754771
,8.165457893
,7.901785996
,8.005021993
8.335657685,7.929687289
8.330077947,7.854352585
,8.053850122
,8.39425144
8.876952992,8.406808236
,8.316126433
8.385881399,7.9408485
8.133370713,7.741350963
,7.760882215
,7.75948663
,7.897600976
,7.993861649
,7.943637935
,8.130579543
,8.204520396
8.448661042,8.028739132
8.176618237,7.744140398
8.130579543,7.739955378
,7.671595997
,8.173827934
8.981584573,8.477957919
8.900670132,8.410993256
8.888114203,8.430524508
,8.438895416
,8.267298304
8.636998235,8.166852611
8.557477643,8.144531057
,
,8.331473532
9.015067339,8.52260016
,8.610490793
8.973214533,8.507254797
8.868582951,8.420758882
,8.229631386
,7.971540095
8.833704601,8.364954562
8.822545125,8.366350147
8.623046721,8.214286022
,8.507254797
,8.362165127
,8.568638854
,8.959263886
,9.062499883
,8.27706393
,9.009485866
,
,8.507254797
,8.550501453
,8.426339487
,8.218470175
,8.346818896
,7.85993319
,7.911551622
,7.834821333
,8.15150638
,8.088727604
,8.116629764
,7.963169187
,8.184989145
,8.067801635
,8.013392033
,7.993861649
,7.914341058
,7.815290082
,
,8.200334509
,8.18359356
,8.09849323
,8.123605087
,8.203124811
,8.010602598
,7.816684799
,
,
,8.634207932
,8.625837024
,8.63560265
,8.604911055
,8.723493282
,8.595145429
,8.299386352
,8.070591938
,7.801339436
,8.011998183
,
,8.705357615
,8.653739184
,8.766740806
,8.913225193
,8.738839513
,8.261718566
